external_id,source,title,description,company_name,company_website,company_logo_url,location,country_code,workplace_type,employment_type,experience_level,salary_currency,salary_min,salary_max,salary_period,apply_url,contact_email,is_active,posted_at
ext-557,Naukri,Data Scientist,"Research and implement novel RLHF techniques to improve AI alignment and safety.",OpenAI,https://openai.com,https://logo.clearbit.com/openai.com,San Francisco,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,300000,500000,YEARLY,https://openai.com/careers/ext-557,jobs@openai.com,TRUE,2026-08-26T06:27:00Z
ext-558,Wellfound,Data Scientist,"Build robust evaluation benchmarks for large language models. Strong focus on mathematical rigor.",Anthropic,https://anthropic.com,https://logo.clearbit.com/anthropic.com,San Francisco,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,250000,400000,YEARLY,https://anthropic.com/careers/ext-558,talent@anthropic.com,TRUE,2026-08-26T06:27:00Z
ext-559,LinkedIn,Data Scientist,"Optimize search and discovery algorithms for our global hospitality platform. Expertise in ranking and relevance.",Airbnb,https://airbnb.com,https://logo.clearbit.com/airbnb.com,San Francisco,US,REMOTE,FULL_TIME,MID_LEVEL,USD,160000,230000,YEARLY,https://airbnb.com/careers/ext-559,hiring@airbnb.com,TRUE,2026-08-26T06:27:00Z
ext-560,Indeed,Data Scientist,"Develop marketplace pricing and matching algorithms. Strong background in econometrics and dynamic pricing.",Uber,https://uber.com,https://logo.clearbit.com/uber.com,San Francisco,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,200000,320000,YEARLY,https://uber.com/careers/ext-560,jobs@uber.com,TRUE,2026-08-26T06:27:00Z
ext-561,LinkedIn,Data Scientist,"Apply advanced statistical modeling and machine learning to solve complex product problems. Expertise in Python and R.",Google,https://google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,180000,280000,YEARLY,https://google.com/careers/ext-561,jobs@google.com,TRUE,2026-08-26T06:27:00Z
ext-562,Indeed,Data Scientist,"Develop and productionize deep learning models for content recommendation. Experience with PyTorch or TensorFlow required.",Meta,https://meta.com,https://logo.clearbit.com/meta.com,Menlo Park,US,HYBRID,FULL_TIME,MID_LEVEL,USD,165000,250000,YEARLY,https://meta.com/careers/ext-562,hiring@meta.com,TRUE,2026-08-26T06:27:00Z
ext-563,Naukri,Data Scientist,"Build predictive models to optimize supply chain and inventory management. Strong background in operations research.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Seattle,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,170000,260000,YEARLY,https://amazon.jobs/ext-563,tech-hiring@amazon.com,TRUE,2026-08-26T06:27:00Z
ext-564,Wellfound,Data Scientist,"Conduct large-scale A/B testing and causal inference to drive product growth. Proficiency in SQL and experiment design.",Netflix,https://netflix.com,https://logo.clearbit.com/netflix.com,Los Gatos,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,250000,450000,YEARLY,https://netflix.com/jobs/ext-564,talent@netflix.com,TRUE,2026-08-26T06:27:00Z
ext-565,LinkedIn,Data Scientist,"Work on the core algorithms for Siri and personalized user experiences. Experience with NLP and signal processing.",Apple,https://apple.com,https://logo.clearbit.com/apple.com,Cupertino,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://apple.com/jobs/ext-565,hiring@apple.com,TRUE,2026-08-26T06:27:00Z
ext-566,Indeed,Data Scientist,"Develop LLM-based applications and evaluate model performance for next-gen productivity tools.",Microsoft,https://microsoft.com,https://logo.clearbit.com/microsoft.com,Redmond,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,190000,300000,YEARLY,https://microsoft.com/careers/ext-566,jobs@microsoft.com,TRUE,2026-08-26T06:27:00Z
ext-567,Naukri,Data Scientist,"Research and implement novel RLHF techniques to improve AI alignment and safety.",OpenAI,https://openai.com,https://logo.clearbit.com/openai.com,San Francisco,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,300000,500000,YEARLY,https://openai.com/careers/ext-567,jobs@openai.com,TRUE,2026-08-26T06:27:00Z
ext-568,Wellfound,Data Scientist,"Build robust evaluation benchmarks for large language models. Strong focus on mathematical rigor.",Anthropic,https://anthropic.com,https://logo.clearbit.com/anthropic.com,San Francisco,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,250000,400000,YEARLY,https://anthropic.com/careers/ext-568,talent@anthropic.com,TRUE,2026-08-26T06:27:00Z
ext-569,LinkedIn,Data Scientist,"Optimize search and discovery algorithms for our global hospitality platform. Expertise in ranking and relevance.",Airbnb,https://airbnb.com,https://logo.clearbit.com/airbnb.com,San Francisco,US,REMOTE,FULL_TIME,MID_LEVEL,USD,160000,230000,YEARLY,https://airbnb.com/careers/ext-569,hiring@airbnb.com,TRUE,2026-08-26T06:27:00Z
ext-570,Indeed,Data Scientist,"Develop marketplace pricing and matching algorithms. Strong background in econometrics and dynamic pricing.",Uber,https://uber.com,https://logo.clearbit.com/uber.com,San Francisco,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,200000,320000,YEARLY,https://uber.com/careers/ext-570,jobs@uber.com,TRUE,2026-08-26T06:27:00Z
ext-571,LinkedIn,Data Analyst,"Analyze user engagement data to drive product decisions. Proficiency in SQL and Tableau required.",Google,https://google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,120000,180000,YEARLY,https://google.com/careers/ext-571,jobs@google.com,TRUE,2026-08-26T06:30:00Z
ext-572,Indeed,Data Analyst,"Perform deep-dive analysis on marketing performance and ROI. Expertise in Excel and Python for data analysis.",Meta,https://meta.com,https://logo.clearbit.com/meta.com,Menlo Park,US,HYBRID,FULL_TIME,MID_LEVEL,USD,115000,175000,YEARLY,https://meta.com/careers/ext-572,hiring@meta.com,TRUE,2026-08-26T06:30:00Z
ext-573,Naukri,Data Analyst,"Build and maintain automated dashboards for business performance tracking. Strong knowledge of Power BI.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Bangalore,IN,ON_SITE,FULL_TIME,ENTRY_LEVEL,INR,800000,1400000,YEARLY,https://amazon.jobs/ext-573,recruiting@amazon.com,TRUE,2026-08-26T06:30:00Z
ext-574,Wellfound,Data Analyst,"Identify trends and insights in large datasets to improve customer retention. Proficiency in SQL and Looker.",Netflix,https://netflix.com,https://logo.clearbit.com/netflix.com,Los Gatos,US,HYBRID,FULL_TIME,MID_LEVEL,USD,130000,190000,YEARLY,https://netflix.com/jobs/ext-574,talent@netflix.com,TRUE,2026-08-26T06:30:00Z
ext-575,LinkedIn,Data Analyst,"Analyze financial metrics and provide data-driven recommendations for business growth.",Apple,https://apple.com,https://logo.clearbit.com/apple.com,Cupertino,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,150000,220000,YEARLY,https://apple.com/jobs/ext-575,hiring@apple.com,TRUE,2026-08-26T06:30:00Z
ext-576,Indeed,Data Analyst,"Monitor and analyze system performance metrics to ensure platform reliability. Experience with Datadog is a plus.",Microsoft,https://microsoft.com,https://logo.clearbit.com/microsoft.com,Redmond,US,HYBRID,FULL_TIME,MID_LEVEL,USD,110000,170000,YEARLY,https://microsoft.com/careers/ext-576,jobs@microsoft.com,TRUE,2026-08-26T06:30:00Z
ext-577,Naukri,Data Analyst,"Analyze customer support data to identify areas for process improvement. Strong problem-solving skills.",Swiggy,https://swiggy.com,https://logo.clearbit.com/swiggy.com,Bangalore,IN,HYBRID,FULL_TIME,MID_LEVEL,INR,1200000,2000000,YEARLY,https://swiggy.com/careers/ext-577,jobs@swiggy.com,TRUE,2026-08-26T06:30:00Z
ext-578,Wellfound,Data Analyst,"Perform cohort analysis and user segmentation to drive personalized marketing campaigns.",Spotify,https://spotify.com,https://logo.clearbit.com/spotify.com,Remote,US,REMOTE,FULL_TIME,MID_LEVEL,USD,125000,185000,YEARLY,https://spotify.com/careers/ext-578,talent@spotify.com,TRUE,2026-08-26T06:30:00Z
ext-579,LinkedIn,Data Analyst,"Analyze sales data and forecast revenue for our B2B software platform.",Salesforce,https://salesforce.com,https://logo.clearbit.com/salesforce.com,San Francisco,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,140000,210000,YEARLY,https://salesforce.com/careers/ext-579,jobs@salesforce.com,TRUE,2026-08-26T06:30:00Z
ext-580,Indeed,Data Analyst,"Monitor and analyze payment success rates to identify and mitigate transaction failures.",Stripe,https://stripe.com,https://logo.clearbit.com/stripe.com,Dublin,IE,HYBRID,FULL_TIME,MID_LEVEL,USD,135000,195000,YEARLY,https://stripe.com/jobs/ext-580,hiring@stripe.com,TRUE,2026-08-26T06:30:00Z
ext-581,Naukri,Data Analyst,"Analyze logistics data to optimize delivery routes and reduce delivery times.",Zomato,https://zomato.com,https://logo.clearbit.com/zomato.com,Gurgaon,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,1500000,2500000,YEARLY,https://zomato.com/careers/ext-581,hr@zomato.com,TRUE,2026-08-26T06:30:00Z
ext-582,Wellfound,Data Analyst,"Conduct competitive analysis and market research to inform product development.",Airbnb,https://airbnb.com,https://logo.clearbit.com/airbnb.com,San Francisco,US,HYBRID,FULL_TIME,MID_LEVEL,USD,120000,180000,YEARLY,https://airbnb.com/careers/ext-582,jobs@airbnb.com,TRUE,2026-08-26T06:30:00Z
ext-583,LinkedIn,Data Analyst,"Analyze user feedback and app usage patterns to improve UI/UX design.",Pinterest,https://pinterest.com,https://logo.clearbit.com/pinterest.com,San Francisco,US,HYBRID,FULL_TIME,MID_LEVEL,USD,115000,170000,YEARLY,https://pinterest.com/careers/ext-583,jobs@pinterest.com,TRUE,2026-08-26T06:30:00Z
ext-584,Indeed,Data Analyst,"Perform data cleaning and preprocessing for large-scale analytical projects. Knowledge of Python is a must.",Uber,https://uber.com,https://logo.clearbit.com/uber.com,San Francisco,US,ON_SITE,FULL_TIME,ENTRY_LEVEL,USD,90000,130000,YEARLY,https://uber.com/careers/ext-584,hiring@uber.com,TRUE,2026-08-26T06:30:00Z
ext-585,Naukri,Data Analyst,"Analyze supply and demand trends in the gig economy to optimize platform liquidity.",DoorDash,https://doordash.com,https://logo.clearbit.com/doordash.com,San Francisco,US,HYBRID,FULL_TIME,MID_LEVEL,USD,125000,185000,YEARLY,https://doordash.com/careers/ext-585,jobs@doordash.com,TRUE,2026-08-26T06:30:00Z
ext-586,Wellfound,Data Analyst,"Monitor and analyze website traffic and user behavior using Google Analytics.",Shopify,https://shopify.com,https://logo.clearbit.com/shopify.com,Remote,CA,REMOTE,FULL_TIME,MID_LEVEL,USD,110000,165000,YEARLY,https://shopify.com/careers/ext-586,talent@shopify.com,TRUE,2026-08-26T06:30:00Z
ext-587,LinkedIn,Data Analyst,"Analyze social media trends and user engagement to inform content strategy.",Snapchat,https://snap.com,https://logo.clearbit.com/snap.com,Santa Monica,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,120000,180000,YEARLY,https://snap.com/jobs/ext-587,hiring@snap.com,TRUE,2026-08-26T06:30:00Z
ext-588,Indeed,Data Analyst,"Perform data validation and quality checks for our core data products. Strong attention to detail.",Snowflake,https://snowflake.com,https://logo.clearbit.com/snowflake.com,San Mateo,US,HYBRID,FULL_TIME,MID_LEVEL,USD,130000,195000,YEARLY,https://snowflake.com/careers/ext-588,talent@snowflake.com,TRUE,2026-08-26T06:30:00Z
ext-589,Naukri,Data Analyst,"Analyze employee performance and engagement metrics to drive HR strategy.",Flipkart,https://flipkart.com,https://logo.clearbit.com/flipkart.com,Bangalore,IN,HYBRID,FULL_TIME,MID_LEVEL,INR,1000000,1800000,YEARLY,https://flipkart.com/careers/ext-589,jobs@flipkart.com,TRUE,2026-08-26T06:30:00Z
ext-590,Wellfound,Data Analyst,"Conduct cost-benefit analysis for new product features and initiatives.",Robinhood,https://robinhood.com,https://logo.clearbit.com/robinhood.com,Menlo Park,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,145000,215000,YEARLY,https://robinhood.com/careers/ext-590,jobs@robinhood.com,TRUE,2026-08-26T06:30:00Z
ext-591,LinkedIn,Data Analyst,"Analyze user engagement data to drive product decisions. Proficiency in SQL and Tableau required.",Google,https://google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,120000,180000,YEARLY,https://google.com/careers/ext-591,jobs@google.com,TRUE,2026-08-26T06:30:00Z
ext-592,Indeed,Data Analyst,"Perform deep-dive analysis on marketing performance and ROI. Expertise in Excel and Python for data analysis.",Meta,https://meta.com,https://logo.clearbit.com/meta.com,Menlo Park,US,HYBRID,FULL_TIME,MID_LEVEL,USD,115000,175000,YEARLY,https://meta.com/careers/ext-592,hiring@meta.com,TRUE,2026-08-26T06:30:00Z
ext-593,Naukri,Data Analyst,"Build and maintain automated dashboards for business performance tracking. Strong knowledge of Power BI.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Bangalore,IN,ON_SITE,FULL_TIME,ENTRY_LEVEL,INR,800000,1400000,YEARLY,https://amazon.jobs/ext-593,recruiting@amazon.com,TRUE,2026-08-26T06:30:00Z
ext-594,Wellfound,Data Analyst,"Identify trends and insights in large datasets to improve customer retention. Proficiency in SQL and Looker.",Netflix,https://netflix.com,https://logo.clearbit.com/netflix.com,Los Gatos,US,HYBRID,FULL_TIME,MID_LEVEL,USD,130000,190000,YEARLY,https://netflix.com/jobs/ext-594,talent@netflix.com,TRUE,2026-08-26T06:30:00Z
ext-595,LinkedIn,Data Analyst,"Analyze financial metrics and provide data-driven recommendations for business growth.",Apple,https://apple.com,https://logo.clearbit.com/apple.com,Cupertino,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,150000,220000,YEARLY,https://apple.com/jobs/ext-595,hiring@apple.com,TRUE,2026-08-26T06:30:00Z
ext-596,Indeed,Data Analyst,"Monitor and analyze system performance metrics to ensure platform reliability. Experience with Datadog is a plus.",Microsoft,https://microsoft.com,https://logo.clearbit.com/microsoft.com,Redmond,US,HYBRID,FULL_TIME,MID_LEVEL,USD,110000,170000,YEARLY,https://microsoft.com/careers/ext-596,jobs@microsoft.com,TRUE,2026-08-26T06:30:00Z
ext-597,Naukri,Data Analyst,"Analyze customer support data to identify areas for process improvement. Strong problem-solving skills.",Swiggy,https://swiggy.com,https://logo.clearbit.com/swiggy.com,Bangalore,IN,HYBRID,FULL_TIME,MID_LEVEL,INR,1200000,2000000,YEARLY,https://swiggy.com/careers/ext-597,jobs@swiggy.com,TRUE,2026-08-26T06:30:00Z
ext-598,Wellfound,Data Analyst,"Perform cohort analysis and user segmentation to drive personalized marketing campaigns.",Spotify,https://spotify.com,https://logo.clearbit.com/spotify.com,Remote,US,REMOTE,FULL_TIME,MID_LEVEL,USD,125000,185000,YEARLY,https://spotify.com/careers/ext-598,talent@spotify.com,TRUE,2026-08-26T06:30:00Z
ext-599,LinkedIn,Data Analyst,"Analyze sales data and forecast revenue for our B2B software platform.",Salesforce,https://salesforce.com,https://logo.clearbit.com/salesforce.com,San Francisco,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,140000,210000,YEARLY,https://salesforce.com/careers/ext-599,jobs@salesforce.com,TRUE,2026-08-26T06:30:00Z
ext-600,Indeed,Data Analyst,"Monitor and analyze payment success rates to identify and mitigate transaction failures.",Stripe,https://stripe.com,https://logo.clearbit.com/stripe.com,Dublin,IE,HYBRID,FULL_TIME,MID_LEVEL,USD,135000,195000,YEARLY,https://stripe.com/jobs/ext-600,hiring@stripe.com,TRUE,2026-08-26T06:30:00Z
ext-601,LinkedIn,Data Analyst,"Analyze user engagement data to drive product decisions. Proficiency in SQL and Tableau required.",Google,https://google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,120000,180000,YEARLY,https://google.com/careers/ext-601,jobs@google.com,TRUE,2026-08-26T06:30:00Z
ext-602,Indeed,Data Analyst,"Perform deep-dive analysis on marketing performance and ROI. Expertise in Excel and Python for data analysis.",Meta,https://meta.com,https://logo.clearbit.com/meta.com,Menlo Park,US,HYBRID,FULL_TIME,MID_LEVEL,USD,115000,175000,YEARLY,https://meta.com/careers/ext-602,hiring@meta.com,TRUE,2026-08-26T06:30:00Z
ext-603,Naukri,Data Analyst,"Build and maintain automated dashboards for business performance tracking. Strong knowledge of Power BI.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Bangalore,IN,ON_SITE,FULL_TIME,ENTRY_LEVEL,INR,800000,1400000,YEARLY,https://amazon.jobs/ext-603,recruiting@amazon.com,TRUE,2026-08-26T06:30:00Z
ext-604,Wellfound,Data Analyst,"Identify trends and insights in large datasets to improve customer retention. Proficiency in SQL and Looker.",Netflix,https://netflix.com,https://logo.clearbit.com/netflix.com,Los Gatos,US,HYBRID,FULL_TIME,MID_LEVEL,USD,130000,190000,YEARLY,https://netflix.com/jobs/ext-604,talent@netflix.com,TRUE,2026-08-26T06:30:00Z
ext-605,LinkedIn,Data Analyst,"Analyze financial metrics and provide data-driven recommendations for business growth.",Apple,https://apple.com,https://logo.clearbit.com/apple.com,Cupertino,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,150000,220000,YEARLY,https://apple.com/jobs/ext-605,hiring@apple.com,TRUE,2026-08-26T06:30:00Z
ext-606,Indeed,Data Analyst,"Monitor and analyze system performance metrics to ensure platform reliability. Experience with Datadog is a plus.",Microsoft,https://microsoft.com,https://logo.clearbit.com/microsoft.com,Redmond,US,HYBRID,FULL_TIME,MID_LEVEL,USD,110000,170000,YEARLY,https://microsoft.com/careers/ext-606,jobs@microsoft.com,TRUE,2026-08-26T06:30:00Z
ext-607,Naukri,Data Analyst,"Analyze customer support data to identify areas for process improvement. Strong problem-solving skills.",Swiggy,https://swiggy.com,https://logo.clearbit.com/swiggy.com,Bangalore,IN,HYBRID,FULL_TIME,MID_LEVEL,INR,1200000,2000000,YEARLY,https://swiggy.com/careers/ext-607,jobs@swiggy.com,TRUE,2026-08-26T06:30:00Z
ext-608,Wellfound,Data Analyst,"Perform cohort analysis and user segmentation to drive personalized marketing campaigns.",Spotify,https://spotify.com,https://logo.clearbit.com/spotify.com,Remote,US,REMOTE,FULL_TIME,MID_LEVEL,USD,125000,185000,YEARLY,https://spotify.com/careers/ext-608,talent@spotify.com,TRUE,2026-08-26T06:30:00Z
ext-609,LinkedIn,Data Analyst,"Analyze sales data and forecast revenue for our B2B software platform.",Salesforce,https://salesforce.com,https://logo.clearbit.com/salesforce.com,San Francisco,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,140000,210000,YEARLY,https://salesforce.com/careers/ext-609,jobs@salesforce.com,TRUE,2026-08-26T06:30:00Z
